name,id,rating,price,review_rating,review_sentiment
Mr. Pickle's Sandwich Shop,4a9TpuIMCK940OYHFx6osw,4.0,$,3.3333333333333335,0.13888888888888887
Bob's Donut & Pastry Shop,GXu3PD4IPsxIHpo011aydg,4.5,$,4.0,0.1463095238095238
Taqueria Mana,R2vcS8bnlC8spixK0c1fVw,3.5,$,3.3333333333333335,0.34380260942760943
The Grove Yerba Buena,4_hIVof0Q8dfUBwlREOEGg,3.5,$$,3.6666666666666665,0.049603174603174593
Humphry Slocombe Ice Cream,47OC_X6KkiDDQ4jwoCUjFg,4.0,$,4.333333333333333,0.1867063492063492
Sutter Pub & Restaurant,NeYsTX0GyVq8k-J3dGNf5Q,3.5,$$,3.3333333333333335,0.32135416666666666
Java Supreme,BORik_MbIabFgzdFRVLDvQ,4.5,$,3.3333333333333335,0.17120370370370375
Destino,8Jos9nqlts6DX6o2zKDAzA,4.0,$$,3.6666666666666665,0.16707671957671955
Cafe Europa,haFRimHPOq90EiTplF4S8A,4.5,$$,4.333333333333333,0.045370370370370346
Toy Boat Dessert Café,PhRj3okiYEWNLnlCihwOHA,4.0,$,3.3333333333333335,0.037500000000000006
Papalote Mexican Grill,jwb3vTh8rn3OsN9wlI56-Q,3.5,$$,3.3333333333333335,0.3178571428571429
Tokyo Express Restaurant,onxj8QSgnRaipMEKFomcYg,3.5,$$,3.3333333333333335,0.25555555555555554
Mangrove Kitchen,-BKIqDQ3CawzwyN9kW1-FQ,4.0,$$,3.6666666666666665,0.2728174603174603
Morning Due Cafe,AA1wdUC-d3XyHp_6G2dD_w,4.0,$$,3.6666666666666665,0.23561921296296295
Seal Rock Inn Restaurant,RaCh7oZPpgi7YCOWPP-yFg,3.0,$$,4.0,0.41111111111111115
The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,4.0,$$,4.666666666666667,0.1962962962962963
Pizza Hut,Gs5_sfZWnl154OafOL6eJQ,2.0,$,1.3333333333333333,-0.13974747474747473
Co Nam,eB5HTLaY70PKUwC3btdTcw,3.5,$$,3.6666666666666665,0.42083333333333334
Pane E Vino,ERQmO2w3OOsxw_GVkmuG3A,4.0,$$,4.666666666666667,0.397936507936508
S & W Market,cwBxgW9BygQa6_k96H_j4g,4.0,$,4.0,0.4361111111111111
The Salvation Army,kFOVayUGGI3yOEcHaSlGZw,3.0,,2.3333333333333335,0.15172558922558924
Momma's Kitchen,3kvfTuxyxec65jgXDwiDzA,5.0,,4.666666666666667,-0.17233766233766235
Caffe Union,iGa7bnHGU3uWZWoq-KVWOA,3.5,$$,3.0,0.17905753968253968
Eliza's,9PWo-h-TiQYaIZ5w0MqhLg,3.5,$$,2.6666666666666665,0.27111111111111114
Hana Zen,I4Cl3VVPBwGPLihdcWxLHw,3.0,$$,2.6666666666666665,0.11416666666666664
Town School For Boys,mVeUWejSkjs8QZ0K96ia4Q,3.5,,2.0,0.12570707070707068
El Sol Taqueria,_XM2EgEjtfphpIpt-VguuA,3.5,$,4.666666666666667,0.2671696127946128
RJ's Market Levi Plaza,pRc0w1ytf7ltOEw40CsK4g,3.0,$$$,2.3333333333333335,-0.08
Bar None,2DAdvB0JM1UTZXkVvk3_UA,2.5,$,3.0,0.3833333333333333
Subs,tHAMP_GolBd-Yv_gbOrXRQ,4.0,$,3.3333333333333335,0.3327777777777778
Nijiya Market,3-QftDg5y7rqLfCVt_Ja-g,4.0,$$,4.333333333333333,0.23944444444444443
Haus Coffee,RF-9DydHA1BsTaRx_MB-eQ,3.5,$$,4.0,0.17546296296296301
Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,4.0,$$,3.3333333333333335,0.4808333333333333
New Taraval Cafe,tS2ka1uSjwo7jdWIWDpuCw,4.0,$,5.0,0.2782275132275132
Balboa High School,wxbBjUuIdlo8W9pIVuzWuw,4.0,,3.6666666666666665,0.6633333333333333
Let's Eat BBQ & More,ng59DRNOe8tU2ySU1LZ9ZQ,4.0,$$,5.0,0.14797979797979802
All States Best Foods,ukxc1GmEMLVb4KsLY28FJg,4.5,$,4.666666666666667,0.5969907407407408
Cafe Claude,gsf5yf5HS3h8Z8MHpJ4t3w,4.0,$$$,3.3333333333333335,0.33791666666666664
The Dark Horse Inn,QaOd6dIYfOYPGBaQvpAtfg,4.5,$$,4.0,0.18666666666666668
CatHead's BBQ,AY4TKscmUlARMpZj0rKj2Q,4.0,$$,3.3333333333333335,-0.034246031746031746
Jump Start Coffee & Grocery,5oTMdBQj8cVvfr_Z7OkaYw,4.5,$,4.666666666666667,0.6545138888888888
"Palace Hotel, A Luxury Collection Hotel, San Francisco",l9Jjhf6etOB1k5SDrmfO5A,3.5,$$$,5.0,0.30833333333333335
Amici's East Coast Pizzeria,eRjjiIX92RNnEDo1Kg5oow,3.0,$$,2.6666666666666665,0.037685185185185176
Hai Ky Noodles,wCf2GGyEOkaSFE0xCYpgOA,4.5,$,4.666666666666667,0.07999999999999997
The Granada,iPjBmVKab77FtlQ8ULpf-g,3.0,$$,3.3333333333333335,0.1161111111111111
Sun Fat Seafood Company,epqdmrImnRyY85qLYrgA9A,4.5,$,4.666666666666667,0.4755321067821068
Venticello Ristorante,ottYyioDD3E8OBzrF4QXfg,4.0,$$$,4.666666666666667,0.5647407407407408
Bi-Rite Market,H3LVKSUbbUFqlTuxDKerAg,4.5,$$$,4.666666666666667,-0.06833333333333334
Izakaya KOU,PiY8Ks8KWlIcAvqNdMjvBA,4.0,$$,3.3333333333333335,0.36097222222222225
Chipotle Mexican Grill,SPCsV7naOwkZFQGsuArPhg,2.0,$,2.0,0.17222222222222225
Palmyra,ZD5-5Gu44WrcsYtw7qMgiw,4.0,$,4.666666666666667,0.25277777777777777
The Black Horse London Pub,kM64kcWiK3TqhB0HeAUGeg,4.5,$,5.0,0.2495580808080808
The Presidio Landmark,7Qw50GeY2cJPdmPEMcRSpg,3.5,,5.0,0.3452777777777778
Nameless Tea & Coffee,pSVzNRoyaGZJ_hbm0T_tVg,3.5,$,3.3333333333333335,0.22857142857142856
Ben & Jerry's,VAyb61CscwPslmFYZvR7Sg,3.5,$$,3.6666666666666665,0.28430555555555553
Marina Theatre,pdKn4Nux26ixvDRILDtEKg,3.5,,2.6666666666666665,0.07260101010101008
San Francisco Elks Lodge No. 3,QpfKOZScrxJggPShhn_6Cg,4.5,,4.666666666666667,0.1539583333333333
Ferry Building Marketplace,U5nwKYa-69PZEnXmUbNbNQ,4.5,$$,3.3333333333333335,0.30833333333333335
Balompie Cafe,48jDL_PmclHPRW9txNrSDw,4.0,$,5.0,0.24765625
Osha Thai Restaurant,vsNXAscvm-FIU423Cy874w,3.5,$$,3.0,0.17638888888888893
Brazen Head,0PLv5h5eRTG6fuWLpUmf4A,4.0,$$,3.0,-0.022222222222222216
Paris Pizza,b3AQeuuQw0_o-Qh7i3v28g,3.5,$,2.6666666666666665,0.13883838383838384
Joseph Lee Recreation Center,SujWrdUowc_kR0xW9EGBTg,2.5,,2.5,-0.21666666666666662
Union 76 At Fishermans Wharf,lf-oiZrjGOzAe7gu-72_4A,3.5,,3.6666666666666665,0.04684090909090908
Sweet Maple,-DrR38H1Abk0wCyu9XOLug,4.0,$$,4.333333333333333,0.15062499999999998
MunchBoxx,U398V8JmnqgzswTCdDZcOA,4.0,$,3.3333333333333335,0.3
Destination Baking Company,c2s4NY6M7NuD6FOWDa7YCw,4.0,$$,3.6666666666666665,0.2888888888888889
Tartine Bakery & Cafe,ri7UUYmx21AgSpRsf4-9QA,4.0,$$,4.666666666666667,0.29444444444444445
Arinell Pizza,QjnmVuqVArA7d-syiUCiUw,4.0,$,3.3333333333333335,0.2408008658008658
Gaspare's Pizza House & Italian Restaurant,A9QDUzIGMcybhLhtPDSN4A,4.0,$$,2.3333333333333335,0.14955555555555555
Kezar Bar & Restaurant,MmI91-KoLkfdMVQhaafvMQ,3.5,$$,2.6666666666666665,0.03587962962962963
Blue & Gold Fleet,GOD0HRtXdO5wE8h_Jc8QFg,3.5,,3.0,0.013888888888888895
Ana's Market,1l2-umF4CWxMzENQughuHg,3.5,$,4.333333333333333,0.3841856060606061
Cafe La Taza,p2UxlDCm7aIP9jpK6g1e5A,4.0,$$,3.0,-0.019312169312169315
Hilda's Mart & Bake Shop,Kh18RDap2IivJ1-B5v_opQ,4.0,$,3.6666666666666665,0.2868055555555556
Jane on Fillmore,Xc_ZRIqAbNfUb2m54xnRoA,4.0,$$,4.0,0.3325198412698413
La Victoria Mexican Bakery & Cafe,l8xhu3SINVLeb3Mo2hvuog,3.5,$,3.3333333333333335,0.14555555555555555
Rice Garden,TquoVBPFfk2ibYPq7mlUzQ,3.0,$,4.0,0.28333333333333327
Trader Joe's,-z50upT8M5FxgbWP11LaMA,4.0,$$,4.0,0.18937500000000004
Sunnyside Elementary School,ty_JshE9J4M4YGVWxz41sA,3.5,,3.3333333333333335,0.06458333333333333
Sam's Cable Car Lounge,cP_wdOcf21fd2VWOXZH0cQ,4.0,$$,4.666666666666667,0.24333333333333332
Cinderella Bakery & Cafe,hpWcjUQ0dhXRN-2wUWQYCQ,4.0,$$,4.333333333333333,0.1624614197530864
Burgermeister,JsAIv1onxUUlf9rBxX9B3Q,3.5,$$,3.3333333333333335,0.3032407407407407
Irving Seafood Market,5xcWY1B1xrhZ1BCxQcACbQ,2.5,$,1.6666666666666667,0.040705128205128206
Limón Rotisserie,chWLsfWUJ5k8-73t9FOM9A,3.5,$$,4.0,0.22491071428571427
Moonlight Cafe,-Q-iG5JGTTwfuifDMbXNAQ,4.0,$$,3.0,-0.019920634920634908
Palette Tea House,XR4giIOCQ5D-mxtOPUUY_Q,4.0,,4.666666666666667,0.16825396825396824
Uncle Vito's Pizza,MDTJK0mH5Xc14aCwNuMg7Q,4.0,$$,2.6666666666666665,-0.1951388888888889
Tony's Pizza Napoletana,mSMZJj2pFvttWLpcDmgrEA,4.0,$$,4.333333333333333,0.24166666666666667
La Mediterranee Catering,s6uA6Fx5VavhHEl9nabEvQ,5.0,,4.666666666666667,0.5750000000000001
Rico Pan Bakery,JH_wP8keTR6qTrz9B0bwTA,3.5,$,4.0,-0.0625
Rincón Peruano Restaurant,QAfE9I-fVTF_zQtTjILsMQ,4.0,$$,5.0,0.3852083333333333
Lakeshore Alternative Elementary School,vTqX-JG6mAQJfghyhRu-yQ,5.0,,5.0,0.4375
Great Eastern Restaurant,QxHtdBOe3Kppf8tEd2Wm6A,3.5,$$,4.0,0.25691798941798943
Mollie Stone's,TzY3Z39P5l9_LIrG-PcUng,3.5,$$$,3.3333333333333335,0.29458333333333336
21 Taste House,kGG66pu2BpqM-BgGyOYp0A,4.0,$$,3.3333333333333335,0.22226190476190477
Hotel Nikko San Francisco,Vq77UqVmI39JeLY8ocseLA,4.0,$$$,4.0,0.6366666666666666
Pacific Catch,3bxO8T8U96uKu2numljjsw,3.5,$$,2.6666666666666665,-0.1842948717948718
Sushi Time,OzFb5aZuA3RGV_YZlxorNg,4.0,$$,4.333333333333333,0.15520833333333334
Oddjob,bgnZC-F8_GafxM9xbsLvcA,4.0,$$,2.3333333333333335,0.075
Tommaso's,MWaeG9XhJdFzbcrSrpF6mQ,4.0,$$,4.666666666666667,0.18886111111111112
Leaping Lemur Cafe,_Xn0TVa1lSQSa-h32SptRg,3.0,$$,3.0,0.09861111111111111
City Toyota,YnCU8gSc0YW-tk8mDT0ghw,3.5,,2.3333333333333335,0.07916666666666668
Sightglass Coffee,VD527WwvrhE3Nhzf5vaMNw,4.0,$$,3.6666666666666665,0.3060185185185185
Le Colonial,_ZC_Zvq5DqaPVXIqFzPkBQ,3.5,$$$,4.333333333333333,0.32037037037037036
Buchanan Market & Deli,forDwo-xvl7SlYzu9kL9CQ,4.0,$,3.6666666666666665,0.20205853174603175
Sushi Rapture,TkI_23ROVAsSDLg6ovzdYw,3.5,$$,3.3333333333333335,0.4377777777777778
Palio Caffe - UCSF,CFzCcOdtg7KNAHfp1DRe7Q,3.5,$,3.3333333333333335,0.2574074074074074
Bender's Bar and Grill,ENOSkB2B8NZNxOtNFmFAZg,4.0,$,4.666666666666667,0.19027777777777777
Bar None,2DAdvB0JM1UTZXkVvk3_UA,2.5,$,3.0,0.3833333333333333
Kam Lok Restaurant,x2FfPtrPEYYFIK3RL1cf-g,3.5,$,3.3333333333333335,0.08888888888888889
Piccolo Pizza,IF6C4SvyWWx1li9S2xt_CQ,3.5,$,4.666666666666667,0.5009259259259259
K's Kitchen,S98G1Fcqo24kTZVuR643cg,4.0,$$,3.6666666666666665,0.23186507936507939
Venga Empanadas,bbuirqZnTJ33WZx9sdii6A,3.5,$,3.6666666666666665,0.12777777777777777
New Wing Hing Seafood Market,sNqNJId-hIF9PrDz6XnP_Q,3.0,,3.0,0.15833333333333333
City Beer Store,7vqUGG9ZBZKOjOFPs8lEgQ,4.5,$$,4.333333333333333,0.28080808080808084
Cafe La Vie,_DIGnA73a966BV02ekLKhg,4.0,$,4.333333333333333,0.4975859788359789
Alioto's Restaurant,my1kuM1UbTH726inLe1n-g,3.0,$$,3.6666666666666665,0.12222222222222222
Kui Shin Bo,zj09K037XrZ_51Yh5qsIAw,3.5,$$,4.666666666666667,0.09490740740740744
Atlas Cafe,aQuwkkUS_S52ga0PxiOIag,4.0,$$,4.0,0.4662554112554112
Red A Bakery,dNyfcHW9qlAo9V4Raa5EwA,4.0,$,3.3333333333333335,0.36388888888888893
San Wang Restaurant,T2ZKNVus4b1r6etEosv7ZA,3.5,$$,4.333333333333333,0.19595238095238096
Subway,YtEHceCp8kYKGOI_VEZkPg,1.5,$,2.3333333333333335,-0.07662020596590907
Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,4.0,$,4.0,0.13441358024691355
La Mediterranee,oUtNbPtcT-Y1PXSD5PjtCA,4.0,$$,4.0,0.44930555555555557
New Jumbo Seafood Restaurant,_az0NrGR-v9P-xtKoE45CA,2.5,$$,2.3333333333333335,-0.11321428571428571
Momo's,8iCT68sz4XDUdf_xY3s5kQ,3.0,$$,3.6666666666666665,0.410842151675485
Koi Palace,kn2iEL0S3UOPkdV4Cdtbyg,3.5,$$,4.0,0.33425925925925926
Bayside Market,SiJ3uvVvIMVM_TFQ-O6fGA,3.5,$$,3.3333333333333335,0.2333333333333333
Taco Los Altos,-WseMBz7h8UlkxfYzBCgUg,3.5,$,4.333333333333333,0.11597222222222221
New Golden Daisy,jRHLPjW8NbaPrAEFwYpw7Q,4.0,$,4.0,0.08488095238095239
Akiba,kMEkI7SlgD4Zwem2KwOfJA,3.5,$$,3.6666666666666665,0.23833333333333337
Ted's Sports Bar & Grill,afowVC3HF8FtEV4hVqd-3g,4.0,$$,5.0,0.07910052910052907
Stable Cafe,I-32OYNaIU4AMkUB-17fpw,4.0,$$,4.666666666666667,0.3036583522297808
Elaine's Kitchen,bf72ckc4mWwcpqoZiFfVHA,4.0,$,4.0,0.1638888888888889
Family Billiards,t5RMQkzbRtOrTHsxL5c31w,4.0,$$,4.0,0.2628472222222222
Hot Spud,JcyoZPdWdhlsrIVEMdLQ2A,4.5,$$,4.0,0.2002020202020202
Twenty Five Lusk,zvIbFkcZwqhTuDF7t7eQsQ,4.0,$$$,4.0,0.16097883597883597
Yummy Yummy,g7kNu_LjlHa7McU8QTEFrg,3.0,$$,4.0,0.32928571428571424
Bar Crudo,CTE5lnXUYp4xidmh35knNg,4.0,$$$,4.0,0.24953703703703703
Mozzeria,chZfJOs022rr8DufI4r3Uw,4.5,$$,3.6666666666666665,0.4224074074074074
Franciscan Crab Restaurant,KfrgWyMWH1HBGvoUkDYoRQ,3.5,$$$,2.6666666666666665,0.21099537037037033
Mike's Liquors,Fw_nW1ctA6z0-Z0un-gx-w,4.5,$$,5.0,0.28055555555555556
Hotel Whitcomb,kX72p6TVSZbN1PfQV9bHDw,2.5,$$,2.6666666666666665,0.315
George's Zoo Liquor Deli,UxfhIwJWzmUq4j3kD7BXcw,4.5,$,5.0,0.41351010101010105
North Beach Restaurant,tzQaJ4-X7wZocpYBKKCRhQ,3.5,$$$,3.0,0.1875
Mazzetti's Bakery,MbKPymCBVFyjUs6y-5VqWw,4.0,$,4.333333333333333,0.34240740740740744
Francisco Middle School,MSIwdi03UUd3-tdf5xZDDA,3.5,,2.6666666666666665,-0.12154431216931216
New Regent Cafe,7qsAJnzYzVeEPguRIMIrFQ,3.5,$,3.6666666666666665,0.22444444444444445
Godzila Sushi,1DkuHn17_amndVrOrkiKpg,3.5,$$,4.333333333333333,0.4694444444444445
Wines of California Wine Bar,YFXrWXs74naDKwgatjVwYQ,3.5,$$,3.6666666666666665,0.21537037037037035
New Bosworth Market,5xkvVDTfcsXnffeIhCQoow,4.0,$,3.6666666666666665,0.18650793650793648
Queen's Louisiana Po-Boy Cafe,52dNr0tRrwpmumm8Ey5EDg,4.0,$$,2.3333333333333335,0.05416666666666667
Wine & Wall,G1VTpIdPmHxeGMB-OQM5wQ,4.0,$$$,3.0,0.2791666666666666
El Burrito Express,CS6NaMbTlzD-9yc3DBBrKw,4.0,$,4.666666666666667,0.39666666666666667
Sushi Delight,5BsM7F6uetq0kYEXZ4TImQ,3.0,$$,3.3333333333333335,-0.04305555555555555
Macy's Cellar,bfriIYnWWc7yFHdKIpI-Kw,3.5,$$,4.0,0.3005787037037037
Mau,_-7VgjSfibitQ1-TBvE0Aw,4.0,$$,3.6666666666666665,0.14614197530864195
The Old Clam House,N3pFchYNlKUD86nLFMjJAw,3.5,$$,4.333333333333333,0.12534722222222225
KFC,TPSsOoSGQev7xUuGPkzJjg,2.5,$,2.0,-0.17500000000000002
Balboa Theater,0_imNQKfTQXMeY7mU6ykKQ,4.5,,5.0,0.2777777777777778
Martha & Bros Coffee Company,PpJP04qfX_UxhFCwt0lwzA,4.0,$,3.6666666666666665,0.11921296296296295
Pho Ha Tien,E4zEQ-_w_Ogokj6balg5NA,3.5,$,3.6666666666666665,-0.08492063492063494
Ritual Coffee Roasters,VOoHZDC-dgDUzTSsmgESOQ,4.0,$$,4.333333333333333,0.20625000000000002
Cinco TacoBar,qdBCwmcVYLQnmP7rQLdi-Q,4.0,$$,4.0,-0.048737373737373746
360 Degrees Gourmet Burritos,eYc-t5H9saWbo2DlKaZYcw,3.0,$,4.0,0.19583333333333333
Kamekyo,fV-FyAnmdzJr9gAKtotXiA,3.5,$$,4.333333333333333,0.17539682539682536
Flying Pig Bistro Pub,G3yD1-3fXYOnzmI-rOd7NA,4.0,$,4.666666666666667,0.4016203703703704
Wo Chong Company,OO9O1MJruwzykxUEYixLqQ,4.5,$,3.0,0.1975
Harris' Restaurant,FqYg7BcsryLFiUTknxpQpw,4.0,$$$$,4.333333333333333,0.3461111111111111
The Golden Donut,SyJBeBSQOfhTElMQLAO_SQ,4.0,$,2.6666666666666665,0.11870370370370371
TPC Harding Park,Ij8oBMowgtRFLFNyEr1QUw,3.5,,4.333333333333333,0.050555555555555555
Hai Sun,Re5RjXCeNHf6yruPvArDdA,3.0,$,3.3333333333333335,-0.09472222222222222
Le Petit Cafe,BNclpAIcHH8v0zC2w5jdXQ,4.0,$,4.333333333333333,0.36000000000000004
Bun Mee,_KtkAiwyxHbkn9O6yEMvjA,3.5,$$,3.3333333333333335,0.13888888888888887
Bruno's,dHvxFvQxbfOuc6Y3Q4foAg,3.0,$$,2.0,0.11666666666666665
ChouChou French Bistro,tpuKzQh5d6veDB-M9qU6Fw,3.5,$$$,3.3333333333333335,0.3426190476190476
I Luv Teriyaki & Sushi,imNRDs0iUHjsxaWOvIGwNg,3.5,$$,3.0,0.3343749999999999
Chez Maman West,9hUYiiyPe0QOu8Oezq_yqQ,4.0,$$,4.333333333333333,0.315
Duc Loi Supermarket,_GWn5WGXS_VE_gpXoRVlCA,4.0,$,3.0,-0.053769841269841245
Maru Sushi,ZVjhg9F7r1iTf5FfyaivDQ,3.5,$$,3.6666666666666665,0.271063492063492
The Richmond,1KbZaqEdZkn6LHlA55M64g,4.5,$$$,5.0,0.32564814814814813
Cafe Encore,RxO32lLsIb5hv6ahOdnQKQ,3.5,$,3.3333333333333335,0.0928125
GGP Market,-MIEGzSOab-0c1MsvZ-8Jg,4.0,$,4.0,0.31527777777777777
The Family,TmelSWto9a_EkxsAn7UO0Q,4.5,$$$,4.333333333333333,0.2936111111111111
Claddagh Coffee,E57pVQIALaavqxkbobVRow,3.0,$,3.6666666666666665,0.4291666666666667
Ben & Jerry's,RHdu4310HUrJbCCw78dmsQ,3.5,$,3.0,0.08058730158730158
Tortas Los Picudos,y83gtVEEIpYw6H9kna9WIw,4.5,$$,4.0,0.34958553791887126
Saru Sushi Bar,6TL8udi-vy_5rH-wikMSoA,4.5,$$$,4.0,0.2851851851851852
Mixt,NJFWFwvP7I4lTm07A67g9w,3.5,$$,3.0,0.23111111111111113
Magic Flute Ristorante,JDLbxkEcQE_MakuwZfPcKA,4.0,$$,3.6666666666666665,0.40277777777777773
Michaelis Wine & Spirits,zFRaJAKrDHiVv4iF5qu4TA,4.5,$,4.666666666666667,0.18425925925925923
Union Square Sports Bar,scTVitzqUXuXiIAFvHebpw,3.5,$,3.6666666666666665,0.2745039682539682
Cafe Venue,9m8-2758IlPHTtP94zBCoQ,4.0,$,4.333333333333333,0.3158055555555555
Oakes Children's Center,REa4bcSW0zkCDzy7Gy0O4Q,2.0,,2.0,-0.1027777777777778
Pharaohs Mediterranean Sandwiches,pocVe2xSz38GVH_ctMpq4Q,4.0,$$,4.333333333333333,0.31805555555555554
California Tennis Club,jlDakFozhgaiuYdlnqGVvQ,3.5,,3.3333333333333335,0.12833333333333333
Church Street Groceteria,Nkq3HnaWhaNs2aaHXauhfQ,4.5,$,5.0,0.3527777777777778
Burger King,X9WCWO4eikSkhuy6y2VMcA,2.0,$,1.6666666666666667,-0.26180555555555557
Poesia,1FZM1wOnjMYg0KPSD9qTjg,4.0,$$$,4.0,0.2743181818181818
Lelenita's Cakes,0dG1dsLyawvLUSc58goJcw,4.0,$$,3.6666666666666665,0.18986111111111112
The Velo Rouge Cafe,HjKRwtL3gZ2RL3KQULXKsA,4.0,$,4.666666666666667,0.06729166666666665
Safeway,g5trriJsGRy1S1eFIGilEw,2.5,$$,2.3333333333333335,0.26722222222222225
Thee Parkside,CvpIz9x7Ju2gOsgopNOHDw,4.0,$,4.333333333333333,0.15843749999999998
North Beach Farmers Market,fxemv3bQbMFKc7Yi1B0spA,4.5,,4.5,0.13110795454545454
John Muir Elementary School,2NxTGtdftR_kNJgmCEW2Aw,5.0,,5.0,0.4305555555555556
Cheese Plus,JBXxB40odR2Bvwk9yTXnJA,4.5,$$,4.333333333333333,0.35681818181818176
Original Perfect Hamburger,COXn4BULAsOTirWRyyvrsA,3.0,$,3.6666666666666665,0.1616203703703704
Pampanguena Cuisine,73VFNuKCwyDzkvyPZ0pIUA,4.0,$$,5.0,0.4683333333333333
Other Avenues Food Store Cooperative,KfLlygYtiiJ8IINsF9O6Cw,4.0,$$,3.3333333333333335,0.45131313131313133
Rumors,5zIbUhiM1L71YKPylYAk_g,4.0,$$,3.3333333333333335,0.2575
Papa John's Pizza - Cambon,yCaEfwzerj8QFL6rxYPqSQ,2.5,$$,1.6666666666666667,-0.05555555555555555
Yank Sing,tWjWAyRbodjg3YPuvdzVdg,3.5,$$,3.0,0.2722222222222222
The Rotunda,QhXJqmPoR6jyCf44ck7Sxg,4.0,$$$,3.6666666666666665,0.47563492063492063
Wipeout Bar & Grill,iaKZgEBfD4Ak4OR2vNKFrg,3.5,$$,5.0,0.07060185185185187
La Torta Gorda,KJ60hbQU50Q_TJm9kJezuQ,4.0,$,2.6666666666666665,0.32803030303030306
Lanna Thai Restaurant,6y26VcGgSuiJrcXk6YKXyw,4.0,$,4.0,0.3920454545454546
Sophia's Pizzeria,MtO6rzRlT_kJ9_haVlwbPQ,3.5,$$,3.3333333333333335,0.0267857142857143
Children's Fairyland,R7vETirhUSr6oFecTuWZ-g,4.0,,4.666666666666667,0.09479166666666668
Zero Zero,8skVQNkVBv90iiPtFeSpzw,4.0,$$,4.333333333333333,0.29444444444444445
Rigolo Café,SA2ylqoib_Vb9R0LmH3HVg,3.5,$$,4.0,0.36952380952380953
Cesario's,aQZfzVaKO7vVg4FqnOMtNA,3.5,$$,3.3333333333333335,0.21666666666666667
Lilienthal Claire K-8 School,v3A7pRD2wWqiaJswArDZ7w,1.5,,1.5,0.56375
Marcello's Pizza,AQviX2W0XXJqYtc73KaNxQ,4.0,$,5.0,0.2950757575757576
The Wattis Room,ZFPCblaBCsVygGzKhTqRXA,5.0,,4.666666666666667,0.7395833333333334
Mars Bar & Restaurant,0FU4AMHgNcElMtoXg0Li6Q,4.0,$$,5.0,0.5844444444444444
Whole Foods Market,wwAJG12g6UlhShYkKjZBNw,3.5,$$$,3.3333333333333335,0.03731040564373896
Working Girls' Cafe,QOtQMWtBoeoAGWnxxer4Sw,4.0,$$,4.333333333333333,0.3916666666666666
Marina Middle School,4CrmoxuplMjVr3djXnsYjw,2.5,,2.6666666666666665,-0.04285714285714285
Presidio Theatre,E6UOsIzFkwP1zhJjv47Iaw,3.0,,2.0,-0.05000000000000001
Church Key,52_vX7NA-10b0vRQqb0-kA,4.0,$$,4.666666666666667,0.2172222222222222
Onigilly,Qv-yh5vmrN7mss3BNsqhQg,4.0,$,4.333333333333333,0.2579563492063492
Encinal Nursery,qE1ODPGgjhaZ5BzM00LsHQ,4.0,$$,5.0,0.4371527777777778
Panda Express,saMhj8Co8zxIVGHHmKftqg,2.5,$,2.6666666666666665,-0.012791005291005311
Jack's Market,bdNAyQz6Rruu2K9un3SeRA,2.5,$$,2.0,-0.17253086419753083
MarketBar,47kmqCs7XGQHGxwexnbbbQ,3.0,$$,3.3333333333333335,0.3109848484848485
Orchard Garden Hotel,MfwQssrz0Sk3ra2kU3PNUw,4.0,$$,3.0,0.16435185185185186
James Lick Middle School,_o8LXLvTMFbC4r7gkDsvbg,3.0,,2.0,0.07083333333333333
Cassava,muX0aRES6vsp5DEuJaW_uw,4.0,$$,2.3333333333333335,0.22908163265306122
Vital Tea Leaf,XUOaN3QKGTBkNf3CMuztYg,4.5,$$,5.0,0.3090740740740741
Taco Bell,IeW4KfvSr8HVPyskHtgDhA,2.0,$,1.6666666666666667,-0.1997685185185185
Yuyu Sushi,xqP8EXQrBkFEwTnjSbMD0w,3.0,$$,4.333333333333333,0.3798791486291487
Pete's Barbeque,gKaBgL0FS7JBjBAKU69foA,4.0,$,4.666666666666667,0.2333333333333333
Williams-Sonoma,Zv-JJeYhThTMkMAWhxXJHg,3.5,$$$,4.0,0.35615079365079366
Alhamra,lyFzzkaq7NZ_qW1a68KT6Q,3.5,$,4.333333333333333,0.4039814814814815
El Tepa Taqueria,osQIVSfUwMKFKng5ehKAbA,4.0,$,5.0,0.3297222222222222
Sociale,ZtFGuS4Z3rZ-J3Abw4V-oA,4.0,$$$,4.666666666666667,0.20462962962962963
Grand Seven Food Liquor & Deli,9TJBGDfAch9k-adFuQ2lEA,4.5,$,4.666666666666667,0.4025462962962963
Guerrero Shell,2wbo-1059ZC-MODKbqn-3A,4.0,,2.3333333333333335,0.14666666666666667
Krua Thai,7e_4JNiYybBil61dNVHpog,3.5,$$,4.666666666666667,0.3591041666666667
Plain Jane,2IgUNNcCoUcmhiv5ei-Vlw,4.5,$$,5.0,0.15357142857142855
Tenroku Ramen,KJe17Rv76-l-6vMthEEI7g,3.0,,3.3333333333333335,0.05460317460317462
The Sweet House,8yhmSq4jGr2K7SrT5qWScA,4.0,$,3.6666666666666665,0.1981040564373898
Salumeria,B0ky1XDdbutdArJAIXLsJw,4.0,$$,4.333333333333333,0.32619047619047614
La Mediterranee,oUtNbPtcT-Y1PXSD5PjtCA,4.0,$$,4.0,0.44930555555555557
